time	Vsh	Vpre
6.880785714285296e-004	9.726316e-003	3.480430e-001
6.902214285713855e-004	8.749327e-003	3.434589e-001
6.923642857142416e-004	7.877650e-003	3.389357e-001
6.945071428570976e-004	7.111286e-003	3.344731e-001
6.966499999999536e-004	6.450234e-003	3.300714e-001
6.977642857142388e-004	6.124547e-003	3.278046e-001
6.988785714285240e-004	5.814987e-003	3.255532e-001
6.999928571428091e-004	5.521553e-003	3.233171e-001
7.011071428570942e-004	5.244247e-003	3.210962e-001
7.022214285713793e-004	4.983067e-003	3.188907e-001
7.033357142856645e-004	4.738014e-003	3.167005e-001
7.044499999999496e-004	4.509088e-003	3.145256e-001
7.045499999999496e-004	4.488999e-003	3.143311e-001
7.071357142856625e-004	4.020841e-003	3.093471e-001
7.097214285713754e-004	3.597543e-003	3.044392e-001
7.123071428570884e-004	3.219104e-003	2.996073e-001
7.148928571428014e-004	2.885525e-003	2.948515e-001
7.174785714285143e-004	2.596805e-003	2.901716e-001
7.200642857142272e-004	2.352945e-003	2.855679e-001
7.226499999999402e-004	2.153944e-003	2.810401e-001
7.261357142856527e-004	1.922047e-003	2.750525e-001
7.296214285713651e-004	1.716460e-003	2.691861e-001
7.331071428570776e-004	1.537182e-003	2.634409e-001
7.365928571427901e-004	1.384213e-003	2.578170e-001
7.400785714285026e-004	1.257554e-003	2.523142e-001
7.435642857142150e-004	1.157203e-003	2.469326e-001
7.470499999999276e-004	1.083162e-003	2.416722e-001
7.528928571427817e-004	9.792868e-004	2.331200e-001
7.587357142856358e-004	8.886038e-004	2.248464e-001
7.645785714284900e-004	8.111133e-004	2.168513e-001
7.704214285713441e-004	7.468154e-004	2.091348e-001
7.762642857141981e-004	6.957099e-004	2.016968e-001
7.821071428570522e-004	6.577969e-004	1.945374e-001
7.879499999999064e-004	6.330765e-004	1.876565e-001
8.010000000000001e-004	5.715992e-004	1.731050e-001
8.010100000000000e-004	5.715596e-004	1.731019e-001
8.010300000000000e-004	5.715165e-004	1.731316e-001
8.010700000000000e-004	5.719822e-004	1.733954e-001
8.011499999999999e-004	5.767672e-004	1.746383e-001
8.012499999999999e-004	5.939195e-004	1.774061e-001
8.013499999999998e-004	6.272210e-004	1.814277e-001
8.014000000000001e-004	6.561856e-004	1.841028e-001
8.015000000000000e-004	7.347461e-004	1.904020e-001
8.015700000000000e-004	8.214918e-004	1.956105e-001
8.016500000000000e-004	9.490747e-004	2.015964e-001
8.017500000000000e-004	1.144889e-003	2.090769e-001
8.018499999999999e-004	1.383418e-003	2.165530e-001
8.019499999999998e-004	1.666355e-003	2.240244e-001
8.020499999999998e-004	1.993102e-003	2.314912e-001
8.021499999999997e-004	2.363072e-003	2.389534e-001
8.022499999999997e-004	2.775679e-003	2.464110e-001
8.023499999999996e-004	3.230347e-003	2.538640e-001
8.024499999999996e-004	3.726502e-003	2.613123e-001
8.026499999999995e-004	4.841018e-003	2.761952e-001
8.028499999999994e-004	6.114762e-003	2.910597e-001
8.030499999999993e-004	7.543361e-003	3.059059e-001
8.032499999999992e-004	9.122528e-003	3.207337e-001
8.034499999999991e-004	1.084806e-002	3.355432e-001
8.037499999999989e-004	1.370182e-002	3.577230e-001
8.040499999999988e-004	1.686213e-002	3.798618e-001
8.043499999999986e-004	2.031584e-002	4.019594e-001
8.046214285714270e-004	2.370414e-002	4.219172e-001
8.048928571428555e-004	2.729149e-002	4.418416e-001
8.051642857142839e-004	3.107789e-002	4.617326e-001
8.054357142857124e-004	3.506335e-002	4.815903e-001
8.057071428571407e-004	3.924785e-002	5.014147e-001
8.059785714285692e-004	4.363141e-002	5.212057e-001
8.062499999999976e-004	4.821401e-002	5.409634e-001
8.063499999999976e-004	4.993530e-002	5.482348e-001
8.065000000000000e-004	5.256139e-002	5.591332e-001
8.065700000000001e-004	5.380663e-002	5.638497e-001
8.067500000000000e-004	5.703562e-002	5.727041e-001
8.069000000000000e-004	5.972960e-002	5.767186e-001
8.070000000000000e-004	6.151382e-002	5.775549e-001
8.070299999999999e-004	6.204402e-002	5.774727e-001
8.077185714285710e-004	7.341798e-002	5.750228e-001
8.084071428571421e-004	8.382788e-002	5.725823e-001
8.090957142857132e-004	9.327373e-002	5.701512e-001
8.097842857142842e-004	1.017555e-001	5.677294e-001
8.104728571428553e-004	1.092733e-001	5.653170e-001
8.111614285714263e-004	1.158270e-001	5.629140e-001
8.118499999999974e-004	1.214167e-001	5.605203e-001
8.125642857142827e-004	1.264824e-001	5.580495e-001
8.132785714285682e-004	1.309448e-001	5.555896e-001
8.139928571428535e-004	1.348038e-001	5.531404e-001
8.147071428571388e-004	1.380593e-001	5.507020e-001
8.154214285714241e-004	1.407114e-001	5.482743e-001
8.161357142857095e-004	1.427601e-001	5.458575e-001
8.168499999999948e-004	1.442054e-001	5.434514e-001
8.175642857142802e-004	1.452471e-001	5.410559e-001
8.182785714285656e-004	1.459628e-001	5.386708e-001
8.189928571428509e-004	1.463524e-001	5.362962e-001
8.197071428571362e-004	1.464159e-001	5.339320e-001
8.204214285714215e-004	1.461534e-001	5.315783e-001
8.211357142857069e-004	1.455647e-001	5.292350e-001
8.218499999999923e-004	1.446501e-001	5.269022e-001
8.227642857142775e-004	1.431496e-001	5.239313e-001
8.236785714285628e-004	1.414185e-001	5.209768e-001
8.245928571428480e-004	1.394569e-001	5.180389e-001
8.255071428571332e-004	1.372646e-001	5.151175e-001
8.264214285714184e-004	1.348418e-001	5.122127e-001
8.273357142857037e-004	1.321884e-001	5.093243e-001
8.282499999999889e-004	1.293044e-001	5.064525e-001
8.295071428571311e-004	1.251585e-001	5.025304e-001
8.307642857142733e-004	1.209552e-001	4.986382e-001
8.320214285714155e-004	1.166944e-001	4.947757e-001
8.332785714285578e-004	1.123761e-001	4.909430e-001
8.345357142857000e-004	1.080005e-001	4.871402e-001
8.357928571428422e-004	1.035673e-001	4.833671e-001
8.370499999999844e-004	9.907677e-002	4.796238e-001
8.384499999999837e-004	9.420241e-002	4.754894e-001
8.398499999999829e-004	8.946118e-002	4.713899e-001
8.412499999999822e-004	8.485309e-002	4.673252e-001
8.426499999999815e-004	8.037812e-002	4.632955e-001
8.440499999999808e-004	7.603629e-002	4.593007e-001
8.454499999999800e-004	7.182759e-002	4.553407e-001
8.468499999999793e-004	6.775202e-002	4.514156e-001
8.483214285714071e-004	6.368100e-002	4.473268e-001
8.497928571428349e-004	5.979158e-002	4.432742e-001
8.512642857142627e-004	5.608377e-002	4.392579e-001
8.527357142856906e-004	5.255756e-002	4.352777e-001
8.542071428571183e-004	4.921296e-002	4.313338e-001
8.556785714285462e-004	4.604996e-002	4.274261e-001
8.571499999999740e-004	4.306857e-002	4.235546e-001
8.587642857142588e-004	4.000497e-002	4.193477e-001
8.603785714285438e-004	3.711566e-002	4.151816e-001
8.619928571428286e-004	3.440063e-002	4.110562e-001
8.636071428571135e-004	3.185990e-002	4.069717e-001
8.652214285713983e-004	2.949346e-002	4.029279e-001
8.668357142856833e-004	2.730130e-002	3.989249e-001
8.684499999999681e-004	2.528344e-002	3.949627e-001
8.703357142856815e-004	2.311319e-002	3.903844e-001
8.722214285713947e-004	2.109549e-002	3.858577e-001
8.741071428571080e-004	1.923033e-002	3.813826e-001
8.759928571428214e-004	1.751771e-002	3.769591e-001
8.778785714285347e-004	1.595763e-002	3.725872e-001
8.797642857142479e-004	1.455009e-002	3.682668e-001
8.816499999999613e-004	1.329510e-002	3.639981e-001
8.837928571428173e-004	1.200210e-002	3.592076e-001
8.859357142856734e-004	1.081440e-002	3.544782e-001
8.880785714285294e-004	9.732027e-003	3.498099e-001
8.902214285713854e-004	8.754963e-003	3.452026e-001
8.923642857142414e-004	7.883212e-003	3.406563e-001
8.945071428570975e-004	7.116775e-003	3.361712e-001
8.966499999999535e-004	6.455651e-003	3.317470e-001
8.982785714285242e-004	5.989261e-003	3.284230e-001
8.999071428570947e-004	5.554432e-003	3.251315e-001
9.015357142856653e-004	5.151162e-003	3.218724e-001
9.031642857142358e-004	4.779453e-003	3.186459e-001
9.047928571428065e-004	4.439304e-003	3.154519e-001
9.064214285713770e-004	4.130715e-003	3.122903e-001
9.080499999999476e-004	3.853686e-003	3.091613e-001
9.081499999999476e-004	3.837069e-003	3.089701e-001
9.108642857142318e-004	3.433303e-003	3.038299e-001
9.135785714285162e-004	3.069483e-003	2.987718e-001
9.162928571428005e-004	2.745608e-003	2.937959e-001
9.190071428570848e-004	2.461679e-003	2.889020e-001
9.217214285713691e-004	2.217695e-003	2.840904e-001
9.244357142856535e-004	2.013657e-003	2.793608e-001
9.271499999999377e-004	1.849564e-003	2.747135e-001
9.309357142856501e-004	1.653182e-003	2.683640e-001
9.347214285713623e-004	1.479829e-003	2.621534e-001
9.385071428570747e-004	1.329507e-003	2.560817e-001
9.422928571427870e-004	1.202214e-003	2.501488e-001
9.460785714284994e-004	1.097952e-003	2.443547e-001
9.498642857142117e-004	1.016720e-003	2.386996e-001
